ts_mono_s,tb_new_bytes,tb_retx_bytes,num_new_tb,num_retx_tb
785783.864344,59365020,3422157,56210,3102
785783.864357,59365020,3422157,56210,3102
785783.864370,59365020,3422157,56210,3102
785783.864382,59365020,3422157,56210,3102
785783.864405,59365020,3422157,56210,3102
785783.864417,59365020,3422157,56210,3102
785783.864429,59365020,3422157,56210,3102
785783.864441,59365020,3422157,56210,3102
785783.864462,59365020,3422157,56210,3102
785783.864474,59365020,3422157,56210,3102
785783.864486,59365020,3422157,56210,3102
785783.864499,59365020,3422157,56210,3102
785783.864521,59365020,3422157,56210,3102
785783.864533,59365020,3422157,56210,3102
785783.864545,59365020,3422157,56210,3102
785783.864557,59365020,3422157,56210,3102
785783.864580,59365020,3422157,56210,3102
785783.864592,59365020,3422157,56210,3102
785783.864605,59365020,3422157,56210,3102
785783.864617,59365020,3422157,56210,3102
785783.864638,59365020,3422157,56210,3102
785783.864650,59365020,3422157,56210,3102
785783.864662,59365020,3422157,56210,3102
785783.864674,59365020,3422157,56210,3102
785783.864696,59365020,3422157,56210,3102
785783.864708,59365020,3422157,56210,3102
785783.864720,59365020,3422157,56210,3102
785783.864732,59365020,3422157,56210,3102
785783.864754,59365020,3422157,56210,3102
785783.864766,59365020,3422157,56210,3102
785783.864778,59365020,3422157,56210,3102
785783.864790,59365020,3422157,56210,3102
785783.864811,59365020,3422157,56210,3102
785783.864823,59365020,3422157,56210,3102
785783.864835,59365020,3422157,56210,3102
785783.864847,59365020,3422157,56210,3102
785783.864870,59365020,3422157,56210,3102
785783.864882,59365020,3422157,56210,3102
785783.864894,59365020,3422157,56210,3102
785783.864906,59365020,3422157,56210,3102
785783.864926,59365020,3422157,56210,3102
785783.864938,59365020,3422157,56210,3102
785783.864951,59365020,3422157,56210,3102
785783.864963,59365564,3422157,56211,3102
785783.864985,59365564,3422157,56211,3102
785783.864997,59365564,3422157,56211,3102
785783.865015,59365564,3422157,56211,3102
785783.865029,59365564,3422157,56211,3102
785783.865054,59365564,3422157,56211,3102
785783.865068,59365564,3422157,56211,3102
785783.865082,59365564,3422157,56211,3102
785783.865096,59365564,3422157,56211,3102
785783.865121,59365564,3422157,56211,3102
785783.865137,59365564,3422157,56211,3102
785783.865150,59365564,3422157,56211,3102
785783.865163,59365564,3422157,56211,3102
785783.865185,59365564,3422157,56211,3102
785783.865197,59365564,3422157,56211,3102
785783.865209,59365564,3422157,56211,3102
785783.865221,59365564,3422157,56211,3102
785783.865243,59365564,3422157,56211,3102
785783.865254,59365564,3422157,56211,3102
785783.865266,59365564,3422157,56211,3102
785783.865280,59365564,3422157,56211,3102
785783.865302,59365564,3422157,56211,3102
785783.865315,59365564,3422157,56211,3102
785783.865328,59365564,3422157,56211,3102
785783.865340,59365564,3422157,56211,3102
785783.865361,59365564,3422157,56211,3102
785783.865373,59365564,3422157,56211,3102
785783.865385,59365564,3422157,56211,3102
785783.865397,59365564,3422157,56211,3102
785783.865418,59365564,3422157,56211,3102
785783.865430,59365564,3422157,56211,3102
785783.865443,59365564,3422157,56211,3102
785783.865455,59365564,3422157,56211,3102
785783.865476,59365564,3422157,56211,3102
785783.865488,59365564,3422157,56211,3102
785783.865500,59365564,3422157,56211,3102
785783.865513,59365564,3422157,56211,3102
785783.865534,59365564,3422157,56211,3102
785783.865546,59365564,3422157,56211,3102
785783.865559,59365564,3422157,56211,3102
785783.865571,59365564,3422157,56211,3102
785783.865593,59365564,3422157,56211,3102
785783.865605,59365564,3422157,56211,3102
785783.865617,59365564,3422157,56211,3102
785783.865628,59365564,3422157,56211,3102
785783.865649,59365564,3422157,56211,3102
785783.865661,59365564,3422157,56211,3102
785783.865673,59365564,3422157,56211,3102
785783.865684,59365564,3422157,56211,3102
785783.865707,59365564,3422157,56211,3102
785783.865719,59365564,3422157,56211,3102
785783.865731,59365564,3422157,56211,3102
785783.865743,59365564,3422157,56211,3102
785783.865764,59365564,3422157,56211,3102
785783.865776,59365564,3422157,56211,3102
785783.865788,59365564,3422157,56211,3102
785783.865800,59365564,3422157,56211,3102
785783.865821,59365564,3422157,56211,3102
785783.865833,59365564,3422157,56211,3102
785783.865845,59365564,3422157,56211,3102
785783.865857,59365564,3422157,56211,3102
785783.865880,59365564,3422157,56211,3102
785783.865892,59365564,3422157,56211,3102
785783.865904,59365564,3422157,56211,3102
785783.865916,59365564,3422157,56211,3102
785783.865938,59365564,3422157,56211,3102
785783.865950,59365564,3422157,56211,3102
785783.865962,59365564,3422157,56211,3102
785783.865974,59365564,3422157,56211,3102
785783.865997,59365564,3422157,56211,3102
785783.866012,59365564,3422157,56211,3102
785783.866024,59365564,3422157,56211,3102
785783.866036,59365564,3422157,56211,3102
785783.866057,59365564,3422157,56211,3102
785783.866069,59365564,3422157,56211,3102
785783.866082,59365564,3422157,56211,3102
785783.866094,59365564,3422157,56211,3102
785783.866115,59365564,3422157,56211,3102
785783.866127,59365564,3422157,56211,3102
785783.866139,59365564,3422157,56211,3102
785783.866151,59365564,3422157,56211,3102
785783.866174,59365564,3422157,56211,3102
785783.866186,59365564,3422157,56211,3102
785783.866198,59365564,3422157,56211,3102
785783.866210,59365564,3422157,56211,3102
785783.866231,59365564,3422157,56211,3102
785783.866243,59365564,3422157,56211,3102
785783.866257,59365564,3422157,56211,3102
785783.866269,59365564,3422157,56211,3102
785783.866291,59365564,3422157,56211,3102
785783.866304,59365564,3422157,56211,3102
785783.866316,59365564,3422157,56211,3102
785783.866328,59366108,3422157,56212,3102
785783.866349,59366108,3422157,56212,3102
785783.866361,59366108,3422157,56212,3102
785783.866373,59366108,3422157,56212,3102
785783.866385,59366108,3422157,56212,3102
785783.866406,59366108,3422157,56212,3102
785783.866418,59366108,3422157,56212,3102
785783.866430,59366108,3422157,56212,3102
785783.866442,59366108,3422157,56212,3102
785783.866464,59366108,3422157,56212,3102
785783.866476,59366108,3422157,56212,3102
785783.866487,59366108,3422157,56212,3102
785783.866499,59366652,3422157,56213,3102
785783.866520,59366652,3422157,56213,3102
785783.866532,59366652,3422157,56213,3102
785783.866544,59366652,3422157,56213,3102
785783.866556,59366652,3422157,56213,3102
785783.866578,59366652,3422157,56213,3102
785783.866590,59366652,3422157,56213,3102
785783.866602,59366652,3422157,56213,3102
785783.866614,59366652,3422157,56213,3102
785783.866637,59366652,3422157,56213,3102
785783.866649,59366652,3422157,56213,3102
785783.866660,59366652,3422157,56213,3102
785783.866672,59366652,3422157,56213,3102
785783.866693,59366652,3422157,56213,3102
785783.866705,59366652,3422157,56213,3102
785783.866718,59366652,3422157,56213,3102
785783.866730,59366652,3422157,56213,3102
785783.866752,59366652,3422157,56213,3102
785783.866764,59366652,3422157,56213,3102
785783.866776,59366652,3422157,56213,3102
785783.866788,59366652,3422157,56213,3102
785783.866809,59366652,3422157,56213,3102
785783.866821,59366652,3422157,56213,3102
785783.866833,59366652,3422157,56213,3102
785783.866844,59367196,3422157,56214,3102
785783.866866,59367196,3422157,56214,3102
785783.866878,59367196,3422157,56214,3102
785783.866890,59367196,3422157,56214,3102
785783.866902,59367196,3422157,56214,3102
785783.866923,59367196,3422157,56214,3102
785783.866935,59367196,3422157,56214,3102
785783.866947,59367196,3422157,56214,3102
785783.866958,59367196,3422157,56214,3102
785783.866979,59367196,3422157,56214,3102
785783.866994,59367196,3422157,56214,3102
785783.867007,59367196,3422157,56214,3102
785783.867019,59367196,3422157,56214,3102
785783.867040,59367196,3422157,56214,3102
785783.867052,59367196,3422157,56214,3102
785783.867064,59367196,3422157,56214,3102
785783.867076,59367196,3422157,56214,3102
785783.867096,59367196,3422157,56214,3102
785783.867108,59367196,3422157,56214,3102
785783.867120,59367196,3422157,56214,3102
785783.867132,59367196,3422157,56214,3102
785783.867153,59367196,3422157,56214,3102
785783.867165,59367196,3422157,56214,3102
785783.867177,59367196,3422157,56214,3102
785783.867189,59367196,3422157,56214,3102
785783.867210,59367196,3422157,56214,3102
785783.867222,59367196,3422157,56214,3102
785783.867234,59367196,3422157,56214,3102
785783.867245,59367196,3422157,56214,3102
785783.867267,59367196,3422157,56214,3102
785783.867279,59367196,3422157,56214,3102
785783.867291,59367196,3422157,56214,3102
785783.867303,59367196,3422157,56214,3102
785783.867324,59367196,3422157,56214,3102
785783.867337,59367196,3422157,56214,3102
785783.867350,59367196,3422157,56214,3102
785783.867362,59367740,3422157,56215,3102
785783.867383,59367740,3422157,56215,3102
785783.867395,59367740,3422157,56215,3102
785783.867406,59367740,3422157,56215,3102
785783.867418,59368284,3422157,56216,3102
785783.867440,59368284,3422157,56216,3102
785783.867453,59368284,3422157,56216,3102
785783.867465,59368284,3422157,56216,3102
785783.867478,59368284,3422157,56216,3102
785783.867499,59368284,3422157,56216,3102
785783.867511,59368284,3422157,56216,3102
785783.867523,59368284,3422157,56216,3102
785783.867535,59368828,3422157,56217,3102
785783.867557,59368828,3422157,56217,3102
785783.867569,59368828,3422157,56217,3102
785783.867581,59368828,3422157,56217,3102
785783.867593,59368828,3422157,56217,3102
785783.867614,59368828,3422157,56217,3102
785783.867626,59368828,3422157,56217,3102
785783.867648,59665852,3422157,56763,3102
785783.867659,59665852,3422157,56763,3102
785783.867671,59665852,3422157,56763,3102
785783.867693,59665852,3422157,56763,3102
785783.867705,59665852,3422157,56763,3102
785783.867717,59665852,3422157,56763,3102
785783.867730,59665852,3422157,56763,3102
785783.867751,59665852,3422157,56763,3102
785783.867764,59665852,3422157,56763,3102
785783.867776,59665852,3422157,56763,3102
785783.867788,59665852,3422157,56763,3102
785783.867810,59665852,3422157,56763,3102
785783.867823,59665852,3422157,56763,3102
785783.867834,59665852,3422157,56763,3102
785783.867847,59665852,3422157,56763,3102
785783.867867,59665852,3422157,56763,3102
785783.867880,59665852,3422157,56763,3102
785783.867892,59665852,3422157,56763,3102
785783.867904,59665852,3422157,56763,3102
785783.867924,59665852,3422157,56763,3102
785783.867937,59665852,3422157,56763,3102
785783.867949,59665852,3422157,56763,3102
785783.867960,59665852,3422157,56763,3102
785783.867982,59665852,3422157,56763,3102
785783.867995,59665852,3422157,56763,3102
785783.868008,59665852,3422157,56763,3102
785783.868021,59665852,3422157,56763,3102
785783.868045,59665852,3422157,56763,3102
785783.868060,59665852,3422157,56763,3102
785783.868074,59665852,3422157,56763,3102
785783.868089,59665852,3422157,56763,3102
785783.868115,59665852,3422157,56763,3102
785783.868131,59665852,3422157,56763,3102
785783.868149,59665852,3422157,56763,3102
785783.868161,59665852,3422157,56763,3102
785783.868182,59665852,3422157,56763,3102
785783.868194,59665852,3422157,56763,3102
785783.868206,59665852,3422157,56763,3102
785783.868219,59665852,3422157,56763,3102
785783.868239,59665852,3422157,56763,3102
785783.868253,59665852,3422157,56763,3102
785783.868267,59665852,3422157,56763,3102
785783.868279,59665852,3422157,56763,3102
785783.868300,59665852,3422157,56763,3102
785783.868312,59665852,3422157,56763,3102
785783.868324,59665852,3422157,56763,3102
785783.868337,59665852,3422157,56763,3102
785783.868358,59665852,3422157,56763,3102
785783.868371,59665852,3422157,56763,3102
785783.868383,59665852,3422157,56763,3102
785783.868396,59665852,3422157,56763,3102
785783.868417,59665852,3422157,56763,3102
785783.868430,59665852,3422157,56763,3102
785783.868442,59665852,3422157,56763,3102
785783.868454,59665852,3422157,56763,3102
785783.868475,59665852,3422157,56763,3102
785783.868488,59665852,3422157,56763,3102
785783.868500,59665852,3422157,56763,3102
785783.868512,59665852,3422157,56763,3102
785783.868534,59665852,3422157,56763,3102
785783.868547,59665852,3422157,56763,3102
785783.868559,59665852,3422157,56763,3102
785783.868571,59665852,3422157,56763,3102
785783.868592,59665852,3422157,56763,3102
785783.868604,59665852,3422157,56763,3102
785783.868616,59665852,3422157,56763,3102
785783.868628,59665852,3422157,56763,3102
785783.868649,59665852,3422157,56763,3102
785783.868663,59665852,3422157,56763,3102
785783.868675,59665852,3422157,56763,3102
785783.868687,59665852,3422157,56763,3102
785783.868708,59665852,3422157,56763,3102
785783.868721,59665852,3422157,56763,3102
785783.868732,59665852,3422157,56763,3102
785783.868745,59665852,3422157,56763,3102
785783.868766,59665852,3422157,56763,3102
785783.868778,59665852,3422157,56763,3102
785783.868790,59665852,3422157,56763,3102
785783.868802,59665852,3422157,56763,3102
785783.868824,59665852,3422157,56763,3102
785783.868837,59665852,3422157,56763,3102
785783.868849,59665852,3422157,56763,3102
785783.868862,59665852,3422157,56763,3102
785783.868884,59665852,3422157,56763,3102
785783.868896,59665852,3422157,56763,3102
785783.868908,59665852,3422157,56763,3102
785783.868920,59665852,3422157,56763,3102
785783.868943,59665852,3422157,56763,3102
785783.868955,59665852,3422157,56763,3102
785783.868967,59665852,3422157,56763,3102
785783.868980,59665852,3422157,56763,3102
785783.869012,59665852,3422157,56763,3102
785783.869025,59665852,3422157,56763,3102
785783.869037,59665852,3422157,56763,3102
785783.869048,59665852,3422157,56763,3102
785783.869069,59665852,3422157,56763,3102
785783.869082,59665852,3422157,56763,3102
785783.869095,59665852,3422157,56763,3102
785783.869107,59665852,3422157,56763,3102
785783.869128,59665852,3422157,56763,3102
785783.869140,59665852,3422157,56763,3102
785783.869152,59665852,3422157,56763,3102
785783.869164,59665852,3422157,56763,3102
785783.869186,59665852,3422157,56763,3102
785783.869198,59665852,3422157,56763,3102
785783.869210,59665852,3422157,56763,3102
785783.869222,59665852,3422157,56763,3102
785783.869244,59665852,3422157,56763,3102
785783.869257,59665852,3422157,56763,3102
785783.869269,59665852,3422157,56763,3102
785783.869281,59665852,3422157,56763,3102
785783.869302,59665852,3422157,56763,3102
785783.869315,59665852,3422157,56763,3102
785783.869327,59665852,3422157,56763,3102
785783.869339,59665852,3422157,56763,3102
785783.869361,59665852,3422157,56763,3102
785783.869373,59665852,3422157,56763,3102
785783.869385,59665852,3422157,56763,3102
785783.869398,59665852,3422157,56763,3102
785783.869418,59665852,3422157,56763,3102
785783.869431,59665852,3422157,56763,3102
785783.869443,59665852,3422157,56763,3102
785783.869455,59665852,3422157,56763,3102
785783.869475,59665852,3422157,56763,3102
785783.869488,59665852,3422157,56763,3102
785783.869500,59665852,3422157,56763,3102
785783.869513,59665852,3422157,56763,3102
785783.869533,59665852,3422157,56763,3102
785783.869546,59665852,3422157,56763,3102
785783.869558,59665852,3422157,56763,3102
785783.869570,59665852,3422157,56763,3102
785783.869590,59665852,3422157,56763,3102
785783.869603,59665852,3422157,56763,3102
785783.869615,59665852,3422157,56763,3102
785783.869628,59665852,3422157,56763,3102
785783.869650,59665852,3422157,56763,3102
785783.869663,59665852,3422157,56763,3102
785783.869675,59665852,3422157,56763,3102
785783.869687,59665852,3422157,56763,3102
785783.869708,59665852,3422157,56763,3102
785783.869721,59665852,3422157,56763,3102
785783.869732,59665852,3422157,56763,3102
785783.869745,59665852,3422157,56763,3102
785783.869767,59665852,3422157,56763,3102
785783.869780,59665852,3422157,56763,3102
785783.869791,59665852,3422157,56763,3102
785783.869804,59665852,3422157,56763,3102
785783.869825,59665852,3422157,56763,3102
785783.869838,59665852,3422157,56763,3102
785783.869849,59665852,3422157,56763,3102
785783.869862,59665852,3422157,56763,3102
785783.869882,59665852,3422157,56763,3102
785783.869895,59665852,3422157,56763,3102
785783.869907,59665852,3422157,56763,3102
785783.869919,59665852,3422157,56763,3102
785783.869941,59665852,3422157,56763,3102
785783.869954,59665852,3422157,56763,3102
785783.869966,59665852,3422157,56763,3102
785783.869978,59665852,3422157,56763,3102
785783.870002,59665852,3422157,56763,3102
785783.870015,59665852,3422157,56763,3102
785783.870027,59665852,3422157,56763,3102
785783.870039,59665852,3422157,56763,3102
785783.870061,59665852,3422157,56763,3102
785783.870074,59665852,3422157,56763,3102
785783.870123,59665852,3422157,56763,3102
785783.870137,59665852,3422157,56763,3102
785783.870159,59665852,3422157,56763,3102
785783.870172,59665852,3422157,56763,3102
785783.870184,59665852,3422157,56763,3102
785783.870197,59665852,3422157,56763,3102
785783.870219,59665852,3422157,56763,3102
785783.870233,59665852,3422157,56763,3102
785783.870245,59665852,3422157,56763,3102
785783.870257,59665852,3422157,56763,3102
785783.870279,59665852,3422157,56763,3102
785783.870292,59665852,3422157,56763,3102
785783.870305,59665852,3422157,56763,3102
785783.870318,59665852,3422157,56763,3102
785783.870340,59665852,3422157,56763,3102
785783.870353,59665852,3422157,56763,3102
785783.870366,59665852,3422157,56763,3102
785783.870379,59665852,3422157,56763,3102
785783.870401,59665852,3422157,56763,3102
785783.870417,59665852,3422157,56763,3102
785783.870430,59665852,3422157,56763,3102
785783.870443,59665852,3422157,56763,3102
785783.870465,59665852,3422157,56763,3102
785783.870478,59665852,3422157,56763,3102
785783.870491,59665852,3422157,56763,3102
785783.870504,59665852,3422157,56763,3102
785783.870527,59665852,3422157,56763,3102
785783.870540,59665852,3422157,56763,3102
785783.870553,59665852,3422157,56763,3102
785783.870565,59665852,3422157,56763,3102
785783.870586,59665852,3422157,56763,3102
785783.870599,59665852,3422157,56763,3102
785783.870611,59665852,3422157,56763,3102
785783.870623,59665852,3422157,56763,3102
785783.870644,59665852,3422157,56763,3102
785783.870657,59665852,3422157,56763,3102
785783.870669,59665852,3422157,56763,3102
785783.870682,59665852,3422157,56763,3102
785783.870703,59665852,3422157,56763,3102
785783.870716,59665852,3422157,56763,3102
785783.870727,59665852,3422157,56763,3102
785783.870739,59665852,3422157,56763,3102
785783.870760,59665852,3422157,56763,3102
785783.870773,59665852,3422157,56763,3102
785783.870785,59665852,3422157,56763,3102
785783.870799,59665852,3422157,56763,3102
785783.870821,59665852,3422157,56763,3102
785783.870834,59665852,3422157,56763,3102
785783.870846,59665852,3422157,56763,3102
785783.870858,59665852,3422157,56763,3102
785783.870879,59665852,3422157,56763,3102
785783.870892,59665852,3422157,56763,3102
785783.870904,59665852,3422157,56763,3102
785783.870916,59665852,3422157,56763,3102
785783.870938,59665852,3422157,56763,3102
785783.870951,59665852,3422157,56763,3102
785783.870963,59665852,3422157,56763,3102
785783.870975,59665852,3422157,56763,3102
785783.870995,59665852,3422157,56763,3102
785783.871010,59665852,3422157,56763,3102
785783.871022,59665852,3422157,56763,3102
785783.871037,59665852,3422157,56763,3102
785783.871062,59665852,3422157,56763,3102
785783.871077,59665852,3422157,56763,3102
785783.871092,59665852,3422157,56763,3102
785783.871106,59665852,3422157,56763,3102
785783.871131,59665852,3422157,56763,3102
785783.871147,59665852,3422157,56763,3102
785783.871159,59665852,3422157,56763,3102
785783.871171,59665852,3422157,56763,3102
785783.871192,59665852,3422157,56763,3102
785783.871206,59665852,3422157,56763,3102
785783.871218,59665852,3422157,56763,3102
785783.871230,59665852,3422157,56763,3102
785783.871252,59665852,3422157,56763,3102
785783.871265,59665852,3422157,56763,3102
785783.871277,59665852,3422157,56763,3102
785783.871289,59665852,3422157,56763,3102
785783.871309,59665852,3422157,56763,3102
785783.871322,59665852,3422157,56763,3102
785783.871335,59665852,3422157,56763,3102
785783.871347,59665852,3422157,56763,3102
785783.871369,59665852,3422157,56763,3102
785783.871382,59665852,3422157,56763,3102
785783.871394,59665852,3422157,56763,3102
785783.871406,59665852,3422157,56763,3102
785783.871427,59665852,3422157,56763,3102
785783.871440,59665852,3422157,56763,3102
785783.871452,59665852,3422157,56763,3102
785783.871464,59665852,3422157,56763,3102
785783.871485,59665852,3422157,56763,3102
785783.871498,59665852,3422157,56763,3102
785783.871510,59665852,3422157,56763,3102
785783.871522,59665852,3422157,56763,3102
785783.871543,59665852,3422157,56763,3102
785783.871556,59665852,3422157,56763,3102
785783.871569,59665852,3422157,56763,3102
785783.871581,59665852,3422157,56763,3102
785783.871602,59665852,3422157,56763,3102
785783.871615,59665852,3422157,56763,3102
785783.871627,59665852,3422157,56763,3102
785783.871639,59665852,3422157,56763,3102
785783.871661,59665852,3422157,56763,3102
785783.871674,59665852,3422157,56763,3102
785783.871685,59665852,3422157,56763,3102
785783.871697,59665852,3422157,56763,3102
785783.871718,59665852,3422157,56763,3102
785783.871731,59665852,3422157,56763,3102
785783.871743,59665852,3422157,56763,3102
785783.871755,59665852,3422157,56763,3102
785783.871777,59665852,3422157,56763,3102
785783.871790,59665852,3422157,56763,3102
785783.871802,59665852,3422157,56763,3102
785783.871814,59665852,3422157,56763,3102
785783.871835,59665852,3422157,56763,3102
785783.871848,59665852,3422157,56763,3102
785783.871860,59665852,3422157,56763,3102
785783.871872,59665852,3422157,56763,3102
785783.871894,59665852,3422157,56763,3102
785783.871907,59665852,3422157,56763,3102
785783.871919,59665852,3422157,56763,3102
785783.871932,59665852,3422157,56763,3102
785783.871954,59665852,3422157,56763,3102
785783.871966,59665852,3422157,56763,3102
785783.871978,59665852,3422157,56763,3102
785783.871990,59665852,3422157,56763,3102
785783.872012,59665852,3422157,56763,3102
785783.872027,59665852,3422157,56763,3102
785783.872042,59665852,3422157,56763,3102
785783.872057,59665852,3422157,56763,3102
785783.872086,59665852,3422157,56763,3102
785783.872102,59665852,3422157,56763,3102
785783.872117,59665852,3422157,56763,3102
785783.872133,59665852,3422157,56763,3102
785783.872160,59665852,3422157,56763,3102
785783.872172,59665852,3422157,56763,3102
785783.872184,59665852,3422157,56763,3102
785783.872196,59665852,3422157,56763,3102
785783.872217,59665852,3422157,56763,3102
785783.872231,59665852,3422157,56763,3102
785783.872242,59665852,3422157,56763,3102
785783.872255,59665852,3422157,56763,3102
785783.872276,59665852,3422157,56763,3102
785783.872288,59665852,3422157,56763,3102
785783.872300,59665852,3422157,56763,3102
785783.872312,59665852,3422157,56763,3102
785783.872333,59665852,3422157,56763,3102
785783.872347,59665852,3422157,56763,3102
785783.872358,59665852,3422157,56763,3102
785783.872371,59665852,3422157,56763,3102
785783.872392,59665852,3422157,56763,3102
785783.872405,59665852,3422157,56763,3102
785783.872417,59665852,3422157,56763,3102
785783.872429,59665852,3422157,56763,3102
785783.872450,59665852,3422157,56763,3102
785783.872463,59665852,3422157,56763,3102
785783.872475,59665852,3422157,56763,3102
785783.872487,59665852,3422157,56763,3102
785783.872508,59665852,3422157,56763,3102
785783.872521,59665852,3422157,56763,3102
785783.872533,59665852,3422157,56763,3102
785783.872545,59665852,3422157,56763,3102
785783.872566,59665852,3422157,56763,3102
785783.872578,59665852,3422157,56763,3102
785783.872590,59665852,3422157,56763,3102
785783.872602,59665852,3422157,56763,3102
785783.872623,59665852,3422157,56763,3102
785783.872635,59665852,3422157,56763,3102
785783.872648,59665852,3422157,56763,3102
785783.872660,59665852,3422157,56763,3102
785783.872681,59665852,3422157,56763,3102
785783.872694,59665852,3422157,56763,3102
785783.872705,59665852,3422157,56763,3102
785783.872719,59665852,3422157,56763,3102
785783.872740,59665852,3422157,56763,3102
785783.872752,59665852,3422157,56763,3102
785783.872764,59665852,3422157,56763,3102
785783.872776,59665852,3422157,56763,3102
785783.872798,59665852,3422157,56763,3102
785783.872811,59665852,3422157,56763,3102
785783.872823,59665852,3422157,56763,3102
785783.872836,59665852,3422157,56763,3102
785783.872857,59665852,3422157,56763,3102
785783.872870,59665852,3422157,56763,3102
785783.872882,59665852,3422157,56763,3102
785783.872894,59665852,3422157,56763,3102
785783.872915,59665852,3422157,56763,3102
785783.872928,59665852,3422157,56763,3102
785783.872940,59665852,3422157,56763,3102
785783.872952,59665852,3422157,56763,3102
785783.872974,59665852,3422157,56763,3102
785783.872986,59665852,3422157,56763,3102
785783.872998,59665852,3422157,56763,3102
785783.873012,59665852,3422157,56763,3102
785783.873034,59665852,3422157,56763,3102
785783.873046,59665852,3422157,56763,3102
785783.873058,59665852,3422157,56763,3102
785783.873070,59665852,3422157,56763,3102
785783.873092,59665852,3422157,56763,3102
785783.873105,59665852,3422157,56763,3102
785783.873118,59665852,3422157,56763,3102
785783.873130,59665852,3422157,56763,3102
785783.873150,59665852,3422157,56763,3102
785783.873163,59665852,3422157,56763,3102
785783.873175,59665852,3422157,56763,3102
785783.873187,59665852,3422157,56763,3102
785783.873208,59665852,3422157,56763,3102
785783.873221,59665852,3422157,56763,3102
785783.873233,59665852,3422157,56763,3102
785783.873245,59665852,3422157,56763,3102
785783.873266,59665852,3422157,56763,3102
785783.873279,59665852,3422157,56763,3102
785783.873291,59665852,3422157,56763,3102
785783.873303,59665852,3422157,56763,3102
785783.873325,59665852,3422157,56763,3102
785783.873337,59665852,3422157,56763,3102
785783.873350,59665852,3422157,56763,3102
785783.873362,59665852,3422157,56763,3102
785783.873382,59665852,3422157,56763,3102
785783.873395,59665852,3422157,56763,3102
785783.873407,59665852,3422157,56763,3102
785783.873419,59665852,3422157,56763,3102
785783.873440,59665852,3422157,56763,3102
785783.873454,59665852,3422157,56763,3102
785783.873466,59665852,3422157,56763,3102
785783.873478,59665852,3422157,56763,3102
785783.873500,59665852,3422157,56763,3102
785783.873513,59665852,3422157,56763,3102
785783.873525,59665852,3422157,56763,3102
785783.873536,59665852,3422157,56763,3102
785783.873558,59665852,3422157,56763,3102
785783.873570,59665852,3422157,56763,3102
785783.873583,59665852,3422157,56763,3102
785783.873595,59665852,3422157,56763,3102
785783.873617,59665852,3422157,56763,3102
785783.873629,59665852,3422157,56763,3102
785783.873642,59665852,3422157,56763,3102
785783.873654,59665852,3422157,56763,3102
785783.873675,59665852,3422157,56763,3102
785783.873687,59665852,3422157,56763,3102
785783.873699,59665852,3422157,56763,3102
785783.873711,59665852,3422157,56763,3102
785783.873731,59665852,3422157,56763,3102
785783.873745,59665852,3422157,56763,3102
785783.873757,59665852,3422157,56763,3102
785783.873769,59665852,3422157,56763,3102
785783.873790,59665852,3422157,56763,3102
785783.873803,59665852,3422157,56763,3102
785783.873815,59665852,3422157,56763,3102
785783.873829,59665852,3422157,56763,3102
785783.873850,59665852,3422157,56763,3102
785783.873863,59665852,3422157,56763,3102
785783.873875,59665852,3422157,56763,3102
785783.873887,59665852,3422157,56763,3102
785783.873909,59665852,3422157,56763,3102
785783.873923,59665852,3422157,56763,3102
785783.873937,59665852,3422157,56763,3102
785783.873950,59665852,3422157,56763,3102
785783.873973,59665852,3422157,56763,3102
785783.873986,59665852,3422157,56763,3102
785783.873999,59665852,3422157,56763,3102
785783.874014,59665852,3422157,56763,3102
785783.874038,59665852,3422157,56763,3102
785783.874051,59665852,3422157,56763,3102
785783.874064,59665852,3422157,56763,3102
785783.874077,59665852,3422157,56763,3102
785783.874099,59665852,3422157,56763,3102
785783.874113,59665852,3422157,56763,3102
785783.874127,59665852,3422157,56763,3102
785783.874139,59665852,3422157,56763,3102
785783.874162,59665852,3422157,56763,3102
785783.874177,59665852,3422157,56763,3102
785783.874190,59665852,3422157,56763,3102
785783.874203,59665852,3422157,56763,3102
785783.874225,59665852,3422157,56763,3102
785783.874241,59665852,3422157,56763,3102
785783.874254,59665852,3422157,56763,3102
785783.874266,59665852,3422157,56763,3102
785783.874287,59665852,3422157,56763,3102
785783.874300,59665852,3422157,56763,3102
785783.874312,59665852,3422157,56763,3102
785783.874324,59665852,3422157,56763,3102
785783.874346,59665852,3422157,56763,3102
785783.874359,59665852,3422157,56763,3102
785783.874372,59665852,3422157,56763,3102
785783.874384,59665852,3422157,56763,3102
785783.874405,59665852,3422157,56763,3102
785783.874418,59665852,3422157,56763,3102
785783.874430,59665852,3422157,56763,3102
785783.874442,59665852,3422157,56763,3102
785783.874465,59665852,3422157,56763,3102
785783.874478,59665852,3422157,56763,3102
785783.874490,59665852,3422157,56763,3102
785783.874502,59665852,3422157,56763,3102
785783.874523,59665852,3422157,56763,3102
785783.874535,59665852,3422157,56763,3102
785783.874547,59665852,3422157,56763,3102
785783.874559,59665852,3422157,56763,3102
785783.874580,59665852,3422157,56763,3102
785783.874592,59665852,3422157,56763,3102
785783.874606,59665852,3422157,56763,3102
785783.874619,59665852,3422157,56763,3102
785783.874639,59665852,3422157,56763,3102
785783.874652,59665852,3422157,56763,3102
785783.874664,59665852,3422157,56763,3102
785783.874676,59665852,3422157,56763,3102
