epoch,frame,slot,harq_id,mcs,rb_start,num_rbs,tb_size,rv,tx_type
1785621227.449339,970,17,2,19,0,51,2562,0,0
1785621227.449339,970,18,3,19,0,51,2562,0,0
1785621227.449339,970,19,5,19,26,25,1249,0,0
1785621227.453256,971,7,6,14,3,48,1697,0,0
1785621227.453256,971,8,4,14,5,46,1633,0,0
1785621227.453256,971,9,0,14,0,51,1825,0,0
1785621227.457510,971,17,5,21,0,51,3009,0,0
1785621227.457510,971,18,3,21,0,51,3009,0,0
1785621227.461441,971,19,2,21,26,25,1473,0,0
1785621227.465276,972,7,0,14,3,48,1697,0,0
1785621227.465276,972,8,4,14,0,43,1537,0,0
1785621227.465276,972,9,6,14,0,51,1825,0,0
1785621227.469339,972,17,2,20,0,51,2817,0,0
1785621227.469339,972,18,3,20,0,51,2817,0,0
1785621227.469339,972,19,5,20,26,25,1377,0,0
1785621227.473255,973,7,6,15,3,48,1889,0,0
1785621227.473255,973,8,4,15,5,46,1825,0,0
1785621227.473255,973,9,0,15,0,51,2017,0,0
1785621227.477508,973,17,5,21,0,51,3009,0,0
1785621227.477508,973,18,3,21,0,51,3009,0,0
1785621227.481441,973,19,2,21,26,25,1473,0,0
1785621227.485274,974,7,0,14,3,48,1697,0,0
1785621227.485274,974,8,4,14,0,43,1537,0,0
1785621227.485274,974,9,6,14,0,51,1825,0,0
1785621227.489339,974,17,2,19,0,51,2562,0,0
1785621227.489339,974,18,3,19,0,51,2562,0,0
1785621227.489339,974,19,5,19,26,25,1249,0,0
1785621227.493256,975,7,6,14,3,48,1697,0,0
1785621227.493256,975,8,4,14,5,46,1633,0,0
1785621227.493256,975,9,0,14,0,51,1825,0,0
1785621227.497508,975,17,5,21,0,51,3009,0,0
1785621227.497508,975,18,3,21,0,51,3009,0,0
1785621227.501441,975,19,2,21,26,25,1473,0,0
1785621227.505273,976,7,0,14,3,48,1697,0,0
1785621227.505273,976,8,4,14,0,43,1537,0,0
1785621227.505273,976,9,6,14,0,51,1825,0,0
1785621227.509339,976,17,2,20,0,51,2817,0,0
1785621227.509339,976,18,3,20,0,51,2817,0,0
1785621227.509339,976,19,5,20,26,25,1377,0,0
1785621227.513255,977,7,6,14,3,48,1697,0,0
1785621227.513255,977,8,4,14,5,46,1633,0,0
1785621227.513255,977,9,0,14,0,51,1825,0,0
1785621227.517509,977,17,5,21,0,51,3009,0,0
1785621227.517509,977,18,3,21,0,51,3009,0,0
1785621227.521440,977,19,2,21,26,25,1473,0,0
1785621227.525273,978,7,0,14,3,48,1697,0,0
1785621227.525273,978,8,4,14,0,43,1537,0,0
1785621227.525273,978,9,6,14,0,51,1825,0,0
1785621227.529341,978,17,2,21,0,51,3009,0,0
1785621227.529341,978,18,3,21,0,51,3009,0,0
1785621227.529341,978,19,5,21,26,25,1473,0,0
1785621227.533255,979,7,6,14,3,48,1697,0,0
1785621227.533255,979,8,4,14,5,46,1633,0,0
1785621227.533255,979,9,0,14,0,51,1825,0,0
1785621227.537508,979,17,5,20,0,51,2817,0,0
