epoch,frame,slot,harq_id,mcs,rb_start,num_rbs,tb_size,rv,tx_type
1785589200.986759,365,18,4,12,0,51,1409,0,1
1785589200.986759,365,19,5,13,26,25,784,0,0
1785589200.990824,366,7,3,7,0,51,864,0,0
1785589200.990824,366,8,6,7,0,43,720,0,0
1785589200.990824,366,9,1,7,0,51,864,0,0
1785589200.995054,366,17,5,12,1,50,1409,0,0
1785589200.995054,366,18,4,12,0,51,1409,0,0
1785589200.995054,366,19,2,12,26,25,704,0,0
1785589200.998992,367,7,1,11,5,46,1121,0,0
1785589200.998992,367,8,6,11,0,51,1249,0,0
1785589201.002936,367,9,3,11,0,51,1249,0,0
1785589201.006757,367,17,2,13,1,50,1569,0,0
1785589201.006757,367,18,4,13,0,51,1601,0,0
1785589201.006757,367,19,5,13,26,25,784,0,0
1785589201.010822,368,7,1,11,0,46,1121,0,1
1785589201.010822,368,8,3,10,0,43,944,0,0
1785589201.010822,368,9,6,10,0,51,1121,0,0
1785589201.015054,368,17,5,13,1,50,1569,0,0
1785589201.015054,368,18,4,13,0,51,1601,0,0
1785589201.015054,368,19,2,13,26,25,784,0,0
1785589201.018988,369,7,3,10,5,43,944,0,1
1785589201.018988,369,8,6,9,0,51,1121,0,0
1785589201.022935,369,9,1,9,0,51,1121,0,0
1785589201.026756,369,17,2,13,0,51,1601,0,0
1785589201.026756,369,18,4,13,0,51,1601,0,0
1785589201.026756,369,19,5,13,26,25,784,0,0
1785589201.030817,370,7,1,10,1,50,1089,0,0
1785589201.030817,370,8,6,10,0,43,944,0,0
1785589201.030817,370,9,3,10,0,51,1121,0,0
1785589201.035054,370,17,5,13,0,51,1601,0,0
1785589201.035054,370,18,4,13,0,51,1601,0,0
1785589201.035054,370,19,2,13,26,25,784,0,0
1785589201.038988,371,7,3,9,5,46,1008,0,0
