# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,827917912944975,23,1028,40992,0
DEQ,827917913463005,23,1028,59479,0
DEQ,827917913862151,23,1028,47852,0
DEQ,827917914342119,23,1028,49918,0
DEQ,827917914757226,23,1028,40810,0
DEQ,827917915220036,23,1028,45079,0
DEQ,827917915659850,23,1028,41570,0
DEQ,827917916149145,23,1028,35638,0
DEQ,827917916560902,23,1028,41476,0
DEQ,827917917129406,23,1028,44571,0
DEQ,827917917430933,23,1028,37946,0
DEQ,827917918130405,23,1028,36448,0
DEQ,827917918287875,23,1028,34051,0
DEQ,827917919127989,23,1028,43065,1
DEQ,827917919174212,23,1028,60108,0
DEQ,827917920070945,23,1028,59949,0
DEQ,827917920111477,23,1028,39144,0
DEQ,827917920953225,23,1028,41039,0
DEQ,827917921092714,23,1028,44280,0
DEQ,827917921867992,23,1028,56077,0
DEQ,827917922081916,23,1028,36258,0
DEQ,827917922770059,23,1028,41519,0
DEQ,827917923052969,23,1028,36576,0
DEQ,827917923670280,23,1028,40910,0
DEQ,827917924074776,23,1028,78368,0
DEQ,827917924541042,23,1028,37917,0
DEQ,827917924966405,23,1028,46710,0
DEQ,827917925431223,23,1028,33911,0
DEQ,827917925849425,23,1028,46111,0
DEQ,827917926291598,23,1028,33844,0
DEQ,827917926754972,23,1028,50011,0
DEQ,827917927187088,23,1028,40475,0
DEQ,827917927651021,23,1028,44799,0
DEQ,827917928070209,23,1028,33206,0
DEQ,827917928542602,23,1028,43167,0
DEQ,827917928967748,23,1028,41567,0
DEQ,827917929442342,23,1028,51477,0
DEQ,827917929873386,23,1028,43987,0
DEQ,827917930312654,23,1028,46656,0
DEQ,827917930774465,23,1028,41483,0
DEQ,827917931191260,23,1028,49765,0
DEQ,827917931691951,23,1028,41357,0
DEQ,827917932145613,23,1028,36485,0
DEQ,827917932595508,23,1028,41418,0
DEQ,827917933132814,23,1028,47816,0
DEQ,827917933499365,23,1028,41841,0
DEQ,827917934122823,23,1028,43766,0
