epoch,frame,slot,harq_id,mcs,rb_start,num_rbs,tb_size,rv,tx_type
1785811949.449330,635,8,3,12,0,51,1409,0,0
1785811949.449330,635,9,5,12,0,51,1409,0,0
1785811949.453403,635,17,6,16,0,51,2178,0,0
1785811949.453403,635,18,0,16,0,51,2178,0,0
1785811949.453403,635,19,7,16,26,25,1057,0,0
1785811949.457626,636,7,5,11,5,46,1121,0,0
1785811949.457626,636,8,3,11,8,43,1057,0,0
1785811949.457626,636,9,4,11,0,51,1249,0,0
1785811949.461561,636,17,7,15,1,50,1985,0,0
1785811949.461561,636,18,0,15,0,51,2017,0,0
1785811949.465506,636,19,6,15,26,25,992,0,0
1785811949.469329,637,7,4,11,0,51,1249,0,0
1785811949.469329,637,8,3,11,0,51,1249,0,0
1785811949.469329,637,9,5,11,0,51,1249,0,0
1785811949.473395,637,17,6,15,1,50,1985,0,0
1785811949.473395,637,18,0,15,0,51,2017,0,0
1785811949.473395,637,19,7,15,26,25,992,0,0
1785811949.477627,638,7,5,12,5,46,1281,0,0
1785811949.477627,638,8,3,12,8,43,1185,0,0
1785811949.477627,638,9,4,12,0,51,1409,0,0
1785811949.481561,638,17,7,14,0,51,1825,0,0
1785811949.481561,638,18,0,14,0,51,1825,0,0
1785811949.485498,638,19,6,14,26,25,896,0,0
1785811949.489330,639,7,4,11,1,50,1217,0,0
1785811949.489330,639,8,3,11,0,51,1249,0,0
1785811949.489330,639,9,5,11,0,51,1249,0,0
1785811949.493402,639,17,6,15,0,51,2017,0,0
1785811949.493402,639,18,0,15,0,51,2017,0,0
1785811949.493402,639,19,7,15,26,25,992,0,0
1785811949.497626,640,7,5,12,5,46,1281,0,0
1785811949.497626,640,8,3,12,8,43,1185,0,0
1785811949.497626,640,9,4,12,0,51,1409,0,0
1785811949.501561,640,17,7,16,1,50,2112,0,0
1785811949.501561,640,18,0,16,0,51,2178,0,0
1785811949.505506,640,19,6,16,26,25,1057,0,0
1785811949.509329,641,7,4,11,0,51,1249,0,0
1785811949.509329,641,8,3,11,0,51,1249,0,0
1785811949.509329,641,9,5,11,0,51,1249,0,0
1785811949.513394,641,17,6,16,1,50,2112,0,0
1785811949.513394,641,18,0,16,0,51,2178,0,0
1785811949.513394,641,19,7,16,26,25,1057,0,0
1785811949.517627,642,7,5,12,5,46,1281,0,0
1785811949.517627,642,8,3,12,8,43,1185,0,0
1785811949.517627,642,9,4,12,0,51,1409,0,0
1785811949.521561,642,17,7,16,0,51,2178,0,0
1785811949.521561,642,18,0,16,0,51,2178,0,0
1785811949.525498,642,19,6,16,26,25,1057,0,0
1785811949.529330,643,7,4,12,1,50,1409,0,0
1785811949.529330,643,8,3,12,0,51,1409,0,0
1785811949.529330,643,9,5,12,0,51,1409,0,0
1785811949.533398,643,17,6,16,0,51,2178,0,0
1785811949.533398,643,18,0,16,0,51,2178,0,0
1785811949.533398,643,19,7,16,26,25,1057,0,0
1785811949.537626,644,7,5,12,5,46,1281,0,0
1785811949.537626,644,8,3,12,8,43,1185,0,0
1785811949.537626,644,9,4,12,0,51,1409,0,0
1785811949.541561,644,17,7,16,0,51,2178,0,0
1785811949.541561,644,18,0,16,0,51,2178,0,0
1785811949.545499,644,19,6,16,26,25,1057,0,0
1785811949.549329,645,7,4,12,0,51,1409,0,0
1785811949.549329,645,8,3,12,0,51,1409,0,0
1785811949.549329,645,9,5,12,0,51,1409,0,0
1785811949.553396,645,17,6,16,1,50,2112,0,0
1785811949.553396,645,18,0,16,0,51,2178,0,0
1785811949.553396,645,19,7,16,26,25,1057,0,0
1785811949.557628,646,7,5,12,5,46,1281,0,0
1785811949.557628,646,8,3,12,8,43,1185,0,0
1785811949.557628,646,9,4,12,0,51,1409,0,0
1785811949.561561,646,17,7,16,1,50,2112,0,0
1785811949.561561,646,18,0,16,0,51,2178,0,0
1785811949.565498,646,19,6,16,26,25,1057,0,0
1785811949.569330,647,7,4,12,0,51,1409,0,0
1785811949.569330,647,8,3,12,0,51,1409,0,0
1785811949.569330,647,9,5,12,0,51,1409,0,0
1785811949.573400,647,17,6,16,0,51,2178,0,0
1785811949.573400,647,18,0,16,0,51,2178,0,0
1785811949.573400,647,19,7,16,26,25,1057,0,0
1785811949.577626,648,7,5,12,5,46,1281,0,0
1785811949.577626,648,8,3,12,8,43,1185,0,0
1785811949.577626,648,9,4,12,0,51,1409,0,0
1785811949.581561,648,17,7,16,0,51,2178,0,0
1785811949.581561,648,18,0,16,0,51,2178,0,0
1785811949.585498,648,19,6,16,26,25,1057,0,0
1785811949.589329,649,7,4,12,1,50,1409,0,0
1785811949.589329,649,8,3,12,0,51,1409,0,0
1785811949.589329,649,9,5,12,0,51,1409,0,0
1785811949.593400,649,17,6,16,0,51,2178,0,0
1785811949.593400,649,18,0,16,0,51,2178,0,0
1785811949.593400,649,19,7,16,26,25,1057,0,0
1785811949.597626,650,7,5,12,5,46,1281,0,0
1785811949.597626,650,8,3,12,8,43,1185,0,0
1785811949.597626,650,9,4,12,0,51,1409,0,0
1785811949.601561,650,17,7,16,1,50,2112,0,0
1785811949.601561,650,18,0,16,0,51,2178,0,0
1785811949.605507,650,19,6,16,26,25,1057,0,0
1785811949.609329,651,7,4,11,0,51,1249,0,0
1785811949.609329,651,8,3,11,0,51,1249,0,0
1785811949.609329,651,9,5,11,0,51,1249,0,0
1785811949.613394,651,17,6,16,1,50,2112,0,0
1785811949.613394,651,18,0,16,0,51,2178,0,0
1785811949.613394,651,19,7,16,26,25,1057,0,0
1785811949.617626,652,7,5,13,5,46,1441,0,0
1785811949.617626,652,8,3,13,8,43,1345,0,0
1785811949.617626,652,9,4,13,0,51,1601,0,0
1785811949.621561,652,17,7,16,0,51,2178,0,0
1785811949.621561,652,18,0,16,0,51,2178,0,0
1785811949.625498,652,19,6,16,26,25,1057,0,0
1785811949.629330,653,7,4,12,1,50,1409,0,0
1785811949.629330,653,8,3,12,0,51,1409,0,0
1785811949.629330,653,9,5,12,0,51,1409,0,0
1785811949.633398,653,17,6,16,0,51,2178,0,0
1785811949.633398,653,18,0,16,0,51,2178,0,0
1785811949.633398,653,19,7,16,26,25,1057,0,0
1785811949.637626,654,7,5,12,5,46,1281,0,0
1785811949.637626,654,8,3,12,8,43,1185,0,0
