# type,ts_ns,ifindex,len,dwell_ns,inflight
# STATS,ts_ns,inflight_pkts,inflight_bytes,enq_total,deq_total,miss,insert_fail,rb_lost
DEQ,948842261176216,24,1400,116569,1
DEQ,948842261178836,24,1400,109825,0
DEQ,948842275360297,24,1400,104645,3
DEQ,948842275362909,24,1400,98537,2
DEQ,948842275368211,24,1400,99017,1
DEQ,948842275464747,24,1400,193347,4
DEQ,948842275465828,24,1400,89009,3
DEQ,948842275487214,24,1400,105909,4
DEQ,948842275578238,24,1400,180766,3
DEQ,948842275580718,24,1400,180983,2
DEQ,948842275582215,24,1400,110389,1
DEQ,948842275628151,24,1400,145184,0
DEQ,948842281172703,24,1400,107001,3
DEQ,948842281175384,24,1400,100113,2
DEQ,948842281259888,24,1400,179308,1
DEQ,948842281260776,24,1400,178179,0
DEQ,948842292265066,24,1400,42935,3
DEQ,948842292304731,24,1400,74789,2
DEQ,948842292349509,24,1400,114249,2
DEQ,948842292384716,24,1400,147274,2
DEQ,948842292429465,24,1400,122932,1
DEQ,948842292467990,24,1400,117218,0
DEQ,948842297181155,24,1400,115717,3
DEQ,948842297183717,24,1400,109410,2
DEQ,948842297199815,24,1400,119828,3
DEQ,948842297304275,24,1400,222074,2
DEQ,948842297305174,24,1400,116638,1
DEQ,948842297306589,24,1400,111179,0
DEQ,948842303168397,24,1400,111997,1
DEQ,948842303171189,24,1400,105210,0
DEQ,948842309190682,24,1400,121001,3
DEQ,948842309193534,24,1400,115815,2
DEQ,948842309214734,24,1400,129622,4
DEQ,948842309332273,24,1400,244455,3
DEQ,948842309334874,24,1400,136538,2
DEQ,948842309414673,24,1400,205187,1
DEQ,948842309417290,24,1400,205734,0
DEQ,948842315175190,24,1400,109623,3
DEQ,948842315177968,24,1400,104400,2
DEQ,948842315250669,24,1400,170942,1
DEQ,948842315251535,24,1400,169361,0
DEQ,948842321195054,24,1400,126252,1
DEQ,948842321197920,24,1400,120385,0
DEQ,948842335373884,24,1400,110293,4
DEQ,948842335468515,24,1400,197054,3
DEQ,948842335469359,24,1400,191719,2
DEQ,948842335575363,24,1400,290223,3
DEQ,948842335578265,24,1400,290386,2
DEQ,948842335596255,24,1400,122079,3
DEQ,948842335732472,24,1400,254313,2
DEQ,948842335817295,24,1400,233513,1
DEQ,948842335819936,24,1400,228259,0
DEQ,948842341181101,24,1400,118700,3
DEQ,948842341183699,24,1400,111361,2
DEQ,948842341197708,24,1400,119691,2
DEQ,948842341294347,24,1400,214299,1
DEQ,948842341295202,24,1400,107376,0
DEQ,948842347153983,24,1400,92418,3
DEQ,948842347156551,24,1400,85621,2
DEQ,948842347239205,24,1400,163125,3
DEQ,948842347240068,24,1400,161813,2
DEQ,948842347315909,24,1400,154599,1
DEQ,948842347318543,24,1400,153265,0
DEQ,948842353161883,24,1400,102660,1
DEQ,948842353164486,24,1400,95750,0
DEQ,948842362424271,24,1400,107990,3
DEQ,948842362426864,24,1400,100661,2
DEQ,948842362515171,24,1400,183932,1
DEQ,948842362516025,24,1400,182729,0
DEQ,948842367168863,24,1400,101098,3
DEQ,948842367174910,24,1400,98194,2
DEQ,948842367176557,24,1400,94049,1
DEQ,948842367263616,24,1400,178989,4
DEQ,948842367264446,24,1400,83472,3
DEQ,948842367344975,24,1400,160142,2
DEQ,948842367347612,24,1400,157049,1
DEQ,948842367429172,24,1400,236618,1
DEQ,948842367431799,24,1400,79803,0
DEQ,948842373186126,24,1400,116435,1
DEQ,948842373188708,24,1400,112650,0
DEQ,948842379170265,24,1400,106876,3
DEQ,948842379173054,24,1400,100038,2
DEQ,948842379264411,24,1400,186168,3
DEQ,948842379265282,24,1400,184949,2
DEQ,948842379266643,24,1400,88808,1
DEQ,948842379369711,24,1400,187998,0
DEQ,948842385180618,24,1400,119751,3
DEQ,948842385183212,24,1400,113585,2
DEQ,948842385205555,24,1400,130469,3
DEQ,948842385301080,24,1400,223620,2
DEQ,948842385302301,24,1400,114371,1
DEQ,948842385392243,24,1400,191143,0
DEQ,948842391155516,24,1400,100982,1
DEQ,948842391158038,24,1400,93369,0
DEQ,948842397149428,24,1400,87564,3
DEQ,948842397152053,24,1400,80904,2
DEQ,948842397173802,24,1400,97075,2
DEQ,948842397283136,24,1400,204313,1
DEQ,948842397285741,24,1400,129307,0
DEQ,948842403183429,24,1400,119588,3
DEQ,948842403186046,24,1400,114598,2
DEQ,948842403198044,24,1400,121516,1
DEQ,948842403298271,24,1400,219632,0
DEQ,948842409179290,24,1400,114892,2
DEQ,948842409181889,24,1400,108316,1
DEQ,948842409267399,24,1400,188743,0
DEQ,948842415198739,24,1400,135086,3
DEQ,948842415204828,24,1400,131728,2
DEQ,948842415205422,24,1400,126588,1
DEQ,948842415207217,24,1400,125900,0
DEQ,948842415322584,24,1400,110289,1
DEQ,948842415323479,24,1400,102507,0
DEQ,948842421191935,24,1400,127882,1
DEQ,948842421194713,24,1400,122292,0
DEQ,948842427146994,24,1400,97886,2
DEQ,948842427185950,24,1400,123485,4
DEQ,948842427259541,24,1400,194848,3
DEQ,948842427260584,24,1400,106653,2
DEQ,948842427361362,24,1400,181253,1
DEQ,948842427364440,24,1400,182102,0
DEQ,948842433175128,24,1400,112701,3
DEQ,948842433177700,24,1400,105710,2
DEQ,948842433266743,24,1400,189652,1
DEQ,948842433267553,24,1400,188349,0
DEQ,948842439178352,24,1400,117839,1
DEQ,948842439180918,24,1400,111602,0
DEQ,948842445174100,24,1400,102868,3
DEQ,948842445211311,24,1400,131559,4
DEQ,948842445290934,24,1400,205103,3
DEQ,948842445292114,24,1400,204216,2
DEQ,948842445297512,24,1400,116583,1
DEQ,948842445379741,24,1400,183218,2
DEQ,948842445382413,24,1400,81041,1
DEQ,948842445463163,24,1400,157788,1
DEQ,948842445465795,24,1400,79187,0
DEQ,948842451155910,24,1400,98979,2
DEQ,948842451158494,24,1400,91648,1
DEQ,948842451170603,24,1400,99437,0
DEQ,948842457174321,24,1400,112043,3
DEQ,948842457176925,24,1400,104581,2
DEQ,948842457265195,24,1400,188060,1
DEQ,948842457266047,24,1400,186797,0
DEQ,948842463175298,24,1400,112287,3
DEQ,948842463177905,24,1400,105505,2
DEQ,948842463249108,24,1400,171783,1
DEQ,948842463249960,24,1400,170448,0
DEQ,948842469181151,24,1400,122349,3
DEQ,948842469183753,24,1400,115692,2
DEQ,948842469268247,24,1400,194957,1
DEQ,948842469269108,24,1400,193678,0
DEQ,948842475193669,24,1400,120516,4
DEQ,948842475203507,24,1400,116992,3
DEQ,948842475341114,24,1400,252462,2
DEQ,948842475343743,24,1400,250911,1
DEQ,948842475425561,24,1400,330651,0
DEQ,948842481189971,24,1400,126249,1
DEQ,948842481192798,24,1400,120709,0
DEQ,948842487175145,24,1400,110088,3
DEQ,948842487177718,24,1400,103535,2
DEQ,948842487259221,24,1400,179746,3
DEQ,948842487260076,24,1400,178510,2
DEQ,948842487342306,24,1400,159777,2
DEQ,948842487344898,24,1400,158536,1
DEQ,948842487428045,24,1400,163752,0
DEQ,948842493157629,24,1400,96078,3
DEQ,948842493160235,24,1400,89398,2
DEQ,948842493242554,24,1400,166401,1
DEQ,948842493243416,24,1400,165136,0
DEQ,948842499145119,24,1400,90863,1
DEQ,948842499148401,24,1400,84645,0
